id,date,lon,lat,logit_g,g,type,bathymetry,current_velocity,mixed_layer_depth,temperature,rep,presence
M-150,2018-01-27T22:00:00Z,70.4959723340593,-12.44924490168639,NA,NA,pseudo-absence,-3702.3193359375,0.21746030449867249,29.64263153076172,27.30990982055664,17,0
M-150,2018-01-29T22:00:00Z,72.13793541876774,-12.817492419833188,NA,NA,pseudo-absence,-4569.15625,0.22683832049369812,31.456342697143555,27.290634155273438,17,0
M-150,2018-01-31T22:00:00Z,74.00478113321772,-13.647718796574798,NA,NA,pseudo-absence,-5147.02783203125,0.17723259329795837,34.10627746582031,27.067626953125,17,0
M-150,2018-02-02T22:00:00Z,76.36690081593498,-14.286769799590658,NA,NA,pseudo-absence,-5174.01025390625,0.1824292093515396,36.62590408325195,26.900177001953125,17,0
M-150,2018-02-04T22:00:00Z,79.2663540642877,-15.07910451623628,NA,NA,pseudo-absence,-4995.361328125,0.16217949986457825,38.30314254760742,26.6118221282959,17,0
M-150,2018-02-06T22:00:00Z,82.45846722299227,-15.523608778552507,NA,NA,pseudo-absence,-5124.80224609375,0.11590390652418137,38.79395294189453,26.446630477905273,17,0
M-150,2018-02-08T22:00:00Z,84.4497360581162,-16.907040327087863,NA,NA,pseudo-absence,-5290.09375,0.11997251957654953,37.5160026550293,25.8316593170166,17,0
M-150,2018-02-10T22:00:00Z,87.85081289837508,-17.39539955812289,NA,NA,pseudo-absence,-1926.01904296875,0.0734468549489975,37.87092208862305,25.52511978149414,17,0
M-150,2018-02-12T22:00:00Z,91.53082337467384,-17.848609164374736,NA,NA,pseudo-absence,-5239.45849609375,0.09482277929782867,37.122528076171875,25.303524017333984,17,0
M-150,2018-02-14T22:00:00Z,94.55226414326694,-18.078519048152835,NA,NA,pseudo-absence,-5554.61962890625,0.09045344591140747,34.46949768066406,25.154340744018555,17,0
M-150,2018-02-16T22:00:00Z,97.4493734119952,-18.47721777347488,NA,NA,pseudo-absence,-5471.357421875,0.05999936908483505,35.75786209106445,25.05589485168457,17,0
M-150,2018-02-18T22:00:00Z,100.76760600741176,-18.542863520533047,NA,NA,pseudo-absence,-5989.734375,0.055719610303640366,34.07899856567383,25.19106101989746,17,0
M-150,2018-02-20T22:00:00Z,102.96490791538662,-18.99311797809173,NA,NA,pseudo-absence,-5860.7275390625,0.03153423219919205,31.568700790405273,24.926809310913086,17,0
M-150,2018-02-22T22:00:00Z,105.1869937392228,-19.24646571630128,NA,NA,pseudo-absence,-5786.3056640625,0.04597819596529007,30.752212524414062,24.94133186340332,17,0
M-150,2018-02-24T22:00:00Z,106.9579315055694,-19.871895879249987,NA,NA,pseudo-absence,-5451.515625,0.07036242634057999,32.111270904541016,24.883079528808594,17,0
M-150,2017-11-25T22:00:00Z,73.35133330000002,2.396883329999958,NA,NA,pseudo-absence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,20,0
M-150,2017-11-27T22:00:00Z,73.71072974568834,2.6814746230700988,NA,NA,pseudo-absence,-2140.94970703125,0.1514744907617569,15.882390022277832,29.033971786499023,20,0
M-150,2017-11-29T22:00:00Z,73.76885688765255,2.475723551734243,NA,NA,pseudo-absence,-2189.317626953125,0.14918191730976105,16.658649444580078,29.080249786376953,20,0
M-150,2017-12-01T22:00:00Z,73.8731807111493,1.983433207304817,NA,NA,pseudo-absence,-2266.0380859375,0.07491094619035721,19.05978012084961,29.1160945892334,20,0
M-150,2017-12-03T22:00:00Z,75.039823558795,1.7529125516472623,NA,NA,pseudo-absence,-2936.539794921875,0.0741201862692833,20.4780330657959,29.164031982421875,20,0
M-150,2017-12-05T22:00:00Z,75.48185113323915,1.3327347418807467,NA,NA,pseudo-absence,-3426.9755859375,0.07667605578899384,21.186397552490234,29.20435333251953,20,0
M-150,2017-12-07T22:00:00Z,76.15043802127815,0.8789927089817958,NA,NA,pseudo-absence,-4134.76220703125,0.08087185025215149,22.28623390197754,29.235342025756836,20,0
M-150,2017-12-09T22:00:00Z,77.19505052839715,0.08827421242426234,NA,NA,pseudo-absence,-4721.88720703125,0.14655253291130066,23.333086013793945,29.282123565673828,20,0
M-150,2017-12-11T22:00:00Z,77.21091425764651,-1.4153280855536994,NA,NA,pseudo-absence,-4850.8818359375,0.11858583986759186,20.28116798400879,29.221729278564453,20,0
M-150,2017-12-13T22:00:00Z,77.79084616374953,-1.897237468125941,NA,NA,pseudo-absence,-4929.109375,0.10765869170427322,19.55678367614746,29.176603317260742,20,0
M-150,2017-12-15T22:00:00Z,79.03802234709744,-2.1031890302744465,NA,NA,pseudo-absence,-4953.109375,0.09103962779045105,19.60025405883789,29.142255783081055,20,0
M-150,2017-12-17T22:00:00Z,80.22848856766915,-2.2462858748090135,NA,NA,pseudo-absence,-4891.02099609375,0.08041685074567795,19.62353515625,29.119787216186523,20,0
M-150,2017-12-19T22:00:00Z,80.75468541874679,-2.501332638857409,NA,NA,pseudo-absence,-4942.0087890625,0.08082281798124313,19.279897689819336,29.097238540649414,20,0
M-150,2017-12-21T22:00:00Z,81.67960267690009,-3.437754222151534,NA,NA,pseudo-absence,-5093.90283203125,0.10772202908992767,18.225797653198242,28.982168197631836,20,0
M-150,2017-12-23T22:00:00Z,83.52673293356808,-4.198947963291551,NA,NA,pseudo-absence,-4248.373046875,0.11766920238733292,18.80548095703125,28.918289184570312,20,0
M-150,2017-12-25T22:00:00Z,84.90811445368853,-4.9229205102023705,NA,NA,pseudo-absence,-4948.99462890625,0.10132116079330444,19.562971115112305,28.854196548461914,20,0
M-150,2017-12-27T22:00:00Z,87.14764700187088,-5.307487046434813,NA,NA,pseudo-absence,-5046.123046875,0.07953674346208572,20.706701278686523,28.80024528503418,20,0
M-150,2017-12-29T22:00:00Z,90.03187152258255,-5.338512934356287,NA,NA,pseudo-absence,-4669.890625,0.07117710262537003,22.31575584411621,28.80402183532715,20,0
M-150,2017-12-31T22:00:00Z,91.3907299749601,-5.766620005540514,NA,NA,pseudo-absence,-5144.9775390625,0.047267984598875046,22.864055633544922,28.665895462036133,20,0
M-150,2018-01-02T22:00:00Z,91.60946602964148,-6.320983913557542,NA,NA,pseudo-absence,-5008.7744140625,0.04409884288907051,23.154294967651367,28.57533073425293,20,0
M-150,2018-01-04T22:00:00Z,91.76607547216386,-7.089123768323454,NA,NA,pseudo-absence,-5196.2724609375,0.09060246497392654,23.387048721313477,28.43885612487793,20,0
M-150,2018-01-06T22:00:00Z,91.96110877217056,-8.02684403630251,NA,NA,pseudo-absence,-5285.61474609375,0.1539178043603897,23.860071182250977,28.261178970336914,20,0
M-150,2018-01-08T22:00:00Z,92.41997928759432,-9.299794832640348,NA,NA,pseudo-absence,-6004.6162109375,0.1857391595840454,25.66050148010254,28.08260726928711,20,0
M-150,2018-01-10T22:00:00Z,95.0622729397908,-9.5153457762242315,NA,NA,pseudo-absence,-5147.80712890625,0.14966608583927155,26.984821319580078,28.045106887817383,20,0
M-150,2018-01-12T22:00:00Z,97.89744289369928,-9.932731982414404,NA,NA,pseudo-absence,-5337.1943359375,0.19215062260627747,27.230573654174805,27.982280731201172,20,0
M-150,2018-01-14T22:00:00Z,101.1166329976486,-10.3244522464115,NA,NA,pseudo-absence,-5432.01025390625,0.21627041697502136,27.558259963989258,27.8784122467041,20,0
M-150,2018-01-16T22:00:00Z,104.42568684381676,-10.31940764505994,NA,NA,pseudo-absence,-4457.81591796875,0.1996932327747345,25.79651641845703,27.77446174621582,20,0
M-150,2018-01-18T22:00:00Z,107.77290521717887,-10.206935016496969,NA,NA,pseudo-absence,-6270.8056640625,0.2660815119743347,22.793508529663086,27.7413387298584,20,0
