pa,lon,lat,bathymetry,current_velocity,mixed_layer_depth,temperature,test_train
1,62.15096,-11.285133,-219.86111450195312,0.23107565939426422,22.389352798461914,27.401268005371094,train
1,62.15096,-11.285133,-219.86111450195312,0.23107565939426422,22.389352798461914,27.401268005371094,test
1,62.15096,-11.285133,-219.86111450195312,0.23107565939426422,22.389352798461914,27.401268005371094,train
1,62.15096,-11.285133,-219.86111450195312,0.23107565939426422,22.389352798461914,27.401268005371094,train
1,62.15096,-11.285133,-219.86111450195312,0.23107565939426422,22.389352798461914,27.401268005371094,train
1,62.335333,-10.888733,-1603.22216796875,0.17616157233715057,22.36595916748047,27.4739933013916,train
1,62.335333,-10.888733,-1603.22216796875,0.17616157233715057,22.36595916748047,27.4739933013916,train
1,62.335333,-10.888733,-1603.22216796875,0.17616157233715057,22.36595916748047,27.4739933013916,train
1,62.335333,-11.117367,-1507.25,0.20855669677257538,23.460725784301758,27.430789947509766,test
1,62.335333,-10.871967,-1603.22216796875,0.17616157233715057,22.36595916748047,27.4739933013916,train
1,62.285033,-10.821567,-338.8055419921875,0.17564639449119568,20.74633026123047,27.470102310180664,train
1,62.45275,-11.134133,-2015.0833740234375,0.19407178461551666,24.07721519470215,27.439083099365234,test
1,62.2516,-11.033633,-752.5555419921875,0.22715535759925842,21.312816619873047,27.452796936035156,train
1,60.50305,-10.436013,-263.6111145019531,0.07083024084568024,24.130083084106445,27.396408081054688,train
1,60.519787,-10.419187,-263.6111145019531,0.07083024084568024,24.130083084106445,27.396408081054688,train
1,61.85517,-10.536583,-308.6944580078125,0.11510065943002701,22.83603858947754,27.490703582763672,train
1,60.771327,-10.20123,-50.05555725097656,0.09217599779367447,19.694942474365234,27.439807891845703,train
1,59.687513,-9.620387,-78.47222137451172,0.21779461205005646,21.596525192260742,27.559175491333008,train
1,57.821637,-20.15094,-506.1944580078125,0.11043918877840042,35.298614501953125,25.627744674682617,test
1,57.335393,-20.2012,-1966.72216796875,0.0971846878528595,37.91762161254883,25.76656723022461,train
1,61.838333,-19.7042,-3314.666748046875,0.05481191352009773,36.40270233154297,25.576675415039062,train
1,56.435993,-22.80485,-4383.41650390625,0.06015179678797722,35.87849044799805,25.190385818481445,train
1,56.435993,-22.80485,-4383.41650390625,0.06015179678797722,35.87849044799805,25.190385818481445,test
1,57.033583,-18.268267,-4140.22216796875,0.21797624230384827,35.99889373779297,26.079736709594727,train
1,57.033583,-18.268267,-4140.22216796875,0.21797624230384827,35.99889373779297,26.079736709594727,train
1,56.938933,-19.218017,-4216.27783203125,0.14733923971652985,36.047691345214844,25.939773559570312,train
1,56.938933,-19.218017,-4216.27783203125,0.14733923971652985,36.047691345214844,25.939773559570312,train
1,56.938933,-19.218017,-4216.27783203125,0.14733923971652985,36.047691345214844,25.939773559570312,test
1,56.938933,-19.218017,-4216.27783203125,0.14733923971652985,36.047691345214844,25.939773559570312,train
1,56.938933,-19.218017,-4216.27783203125,0.14733923971652985,36.047691345214844,25.939773559570312,train
1,56.938933,-19.218017,-4216.27783203125,0.14733923971652985,36.047691345214844,25.939773559570312,train
1,56.938933,-19.218017,-4216.27783203125,0.14733923971652985,36.047691345214844,25.939773559570312,train
1,51.7042,14.8552,-1266.72216796875,0.06816019862890244,16.778078079223633,27.086702346801758,train
1,48.821567,11.972467,-2247.1943359375,0.053746297955513,18.04090118408203,28.47609519958496,train
1,47.335333,12.268267,-1896.4444580078125,0.14008532464504242,22.14301109313965,28.35475730895996,train
1,48.2516,11.3019,-400.6944580078125,0.11011037975549698,19.369647979736328,27.742393493652344,train
1,40.821567,-3.3018,-777.9444580078125,0.7884342670440674,20.908946990966797,27.501108169555664,test
1,40.7042,-3.134233,-480.6388854980469,0.9354922771453857,17.852779388427734,27.312786102294922,train
1,40.7042,-3.134233,-480.6388854980469,0.9354922771453857,17.852779388427734,27.312786102294922,train
1,40.7042,-3.134233,-480.6388854980469,0.9354922771453857,17.852779388427734,27.312786102294922,test
1,40.7042,-3.134233,-480.6388854980469,0.9354922771453857,17.852779388427734,27.312786102294922,train
1,40.838333,-3.067167,-465.8333435058594,0.8725647926330566,19.433835983276367,27.325178146362305,train
1,40.721067,-3.167767,-619.361083984375,0.9262696504592896,17.45216178894043,27.352827072143555,train
1,40.721067,-3.167767,-619.361083984375,0.9262696504592896,17.45216178894043,27.352827072143555,train
1,40.7043,-3.3019,-700.361083984375,0.8591325283050537,19.488338470458984,27.453981399536133,test
1,40.7545,-3.385633,-763.16668701171875,0.8201966881752014,19.824995040893555,27.490320205688477,train
1,40.7545,-3.385633,-763.16668701171875,0.8201966881752014,19.824995040893555,27.490320205688477,train
1,40.7545,-3.385633,-763.16668701171875,0.8201966881752014,19.824995040893555,27.490320205688477,train
1,40.788133,-3.4527,-796.5,0.7615991234779358,20.832317352294922,27.54941749572754,train
1,40.788133,-3.4527,-796.5,0.7615991234779358,20.832317352294922,27.54941749572754,train
1,40.788133,-3.4527,-796.5,0.7615991234779358,20.832317352294922,27.54941749572754,train
1,40.788133,-3.4527,-796.5,0.7615991234779358,20.832317352294922,27.54941749572754,train
1,40.788133,-3.4527,-796.5,0.7615991234779358,20.832317352294922,27.54941749572754,test
1,40.838333,-2.9055,-108.05555725097656,0.968684196472168,18.786367416381836,27.202783584594727,train
1,40.838333,-2.9055,-108.05555725097656,0.968684196472168,18.786367416381836,27.202783584594727,train
1,40.771367,-3.419167,-778.8055419921875,0.8019931316375732,19.728437423706055,27.512582778930664,train
1,40.771367,-3.419167,-778.8055419921875,0.8019931316375732,19.728437423706055,27.512582778930664,test
1,40.838333,-3.586933,-889.25,0.639255940914154,22.155305862426758,27.61168670654297,train
1,54.721067,-0.083833,-4828.861328125,0.11955314129590988,17.866125106811523,28.327003479003906,train
1,50.285133,1.469467,-5120.27783203125,0.07261157780885696,18.509363174438477,27.415699005126953,train
1,50.586933,0.4024,-5087.5556640625,0.10832864791154861,17.54229736328125,27.584863662719727,train
1,50.586933,0.4024,-5087.5556640625,0.10832864791154861,17.54229736328125,27.584863662719727,train
1,51.3521,1.3019,-5105.611328125,0.06575671583414078,17.74542999267578,27.58367156982422,train
1,52.20125,-26.55333,-5314.52783203125,0.03895904868841171,27.910680770874023,24.06896209716797,train
1,52.20125,-26.55333,-5314.52783203125,0.03895904868841171,27.910680770874023,24.06896209716797,train
1,60.234833,-0.45275,-4367.8056640625,0.09393557161092758,18.697145462036133,29.060489654541016,train
1,60.234833,-0.45275,-4367.8056640625,0.09393557161092758,18.697145462036133,29.060489654541016,train
1,60.033583,-3.536583,-4040.111083984375,0.26118871569633484,19.483444213867188,28.676862716674805,train
1,61.217967,-3.067067,-4340.08349609375,0.20268578827381134,19.510238647460938,28.808359146118164,train
1,59.9055,-2.167667,-4340.5,0.08639135956764221,18.35029411315918,28.882253646850586,train
1,60.05032,-2.15092,-4489.25,0.08630295097827911,18.395631790161133,28.891054153442383,train
1,60.05032,-2.15092,-4489.25,0.08630295097827911,18.395631790161133,28.891054153442383,train
1,60.05032,-2.15092,-4489.25,0.08630295097827911,18.395631790161133,28.891054153442383,train
1,60.0504,-1.167667,-4606.83349609375,0.056805066764354706,18.26260757446289,28.997346878051758,train
1,60.40245,-2.15095,-4374.4443359375,0.08728263527154922,18.54894256591797,28.905597686767578,train
1,60.40245,-2.15095,-4374.4443359375,0.08728263527154922,18.54894256591797,28.905597686767578,train
1,59.117467,-1.788033,-4429.97216796875,0.03563397377729416,18.088420867919922,28.874980926513672,test
1,58.285033,0.1509,-4814.97216796875,0.13629309833049774,18.939661026000977,28.875768661499023,train
1,57.184493,1.486283,-4468.861328125,0.13783033192157745,19.682544708251953,28.682374954223633,train
1,57.184493,1.486283,-4468.861328125,0.13783033192157745,19.682544708251953,28.682374954223633,train
1,56.067167,0.788083,-3150.111083984375,0.14283543825149536,19.052518844604492,28.5296630859375,train
1,56.067167,0.788083,-3150.111083984375,0.14283543825149536,19.052518844604492,28.5296630859375,test
1,56.033533,0.503,-1773.1666259765625,0.14376626908779144,19.122230529785156,28.50489044189453,train
1,56.033533,0.469467,-655.5555419921875,0.1438857913017273,19.107200622558594,28.5053653717041,test
1,56.033533,0.469467,-655.5555419921875,0.1438857913017273,19.107200622558594,28.5053653717041,train
1,56.033533,0.469467,-655.5555419921875,0.1438857913017273,19.107200622558594,28.5053653717041,train
1,56.033533,0.469467,-655.5555419921875,0.1438857913017273,19.107200622558594,28.5053653717041,test
1,54.469517,1.620467,-5005.66650390625,0.10592948645353317,18.8555908203125,28.203285217285156,train
1,54.469517,1.620467,-5005.66650390625,0.10592948645353317,18.8555908203125,28.203285217285156,test
1,54.469517,1.620467,-5005.66650390625,0.10592948645353317,18.8555908203125,28.203285217285156,train
1,52.922227,0.05031,-5063.08349609375,0.1015520691871643,17.57110595703125,28.003889083862305,train
1,55.922187,0.385713,-3324.083251953125,0.1421046257019043,18.637046813964844,28.513044357299805,train
1,56.838333,-0.067147,-4702.361328125,0.13902494311332703,18.603748321533203,28.680580139160156,train
1,56.838333,-0.067147,-4702.361328125,0.13902494311332703,18.603748321533203,28.680580139160156,train
1,56.838333,-0.067147,-4702.361328125,0.13902494311332703,18.603748321533203,28.680580139160156,train
1,56.838333,-0.067147,-4702.361328125,0.13902494311332703,18.603748321533203,28.680580139160156,train
1,60.234813,-1.486283,-4474.5556640625,0.02578118070960045,18.215023040771484,28.97243309020996,train
1,59.067147,-1.30181,-4587.8056640625,0.06015101075172424,18.136877059936523,28.914480209350586,train
1,59.821597,-3.20123,-2909.02783203125,0.24323877692222595,19.348814010620117,28.722579956054688,test
1,60.234833,-4.419167,-3626.166748046875,0.24402658641338348,19.335710525512695,28.452131271362305,train
1,60.75455,-6.20125,-4098.02783203125,0.06843000650405884,19.08892250061035,28.13926124572754,train
1,61.268287,-11.938963,-263.47222900390625,0.2777038514614105,25.824731826782227,27.257661819458008,train
1,56.586833,-4.318567,-1600.111083984375,0.08799507468938828,18.26926040649414,28.24812889099121,train
1,44.888633,-4.888633,-4515.3056640625,0.1419055014848709,23.322731018066406,27.612735748291016,test
1,47.9557,-1.3522,-4815.47216796875,0.16638131439685822,17.283222198486328,27.494436264038086,train
1,52.721067,-0.938933,-5166.611328125,0.08968013525009155,17.382558822631836,28.095808029174805,train
1,41.469567,-19.083933,-2150.083251953125,0.11423884332180023,20.800310134887695,27.60879135131836,test
1,41.6037,-20.2013,-3148,0.056268613785505295,21.23562240600586,27.431873321533203,train
1,41.6037,-20.2013,-3148,0.056268613785505295,21.23562240600586,27.431873321533203,test
1,42.586933,-20.285033,-1549.3333740234375,0.10285044461488724,21.735567092895508,27.727100372314453,train
1,43.4024,-23.5534,-1213.4444580078125,0.10905981063842773,23.146028518676758,26.874361038208008,test
1,43.184533,-21.268267,-1120.5833740234375,0.10472110658884048,20.46089744567871,27.6734561920166,train
1,42.838333,-21.6539,-1973.02783203125,0.13835269212722778,22.003173828125,27.475698471069336,train
1,46.519767,-14.637133,-2182.638916015625,0.10159702599048615,20.788883209228516,28.11485481262207,test
1,45.1509,-14.687533,-3338.138916015625,0.08525300770998001,23.638652801513672,28.013309478759766,train
1,45.1509,-14.687533,-3338.138916015625,0.08525300770998001,23.638652801513672,28.013309478759766,train
1,42.771267,-15.368867,-3385.8056640625,0.10328762233257294,25.089536666870117,27.86203956604004,test
1,47,-14.3521,-1745.4444580078125,0.11364414542913437,19.592931747436523,28.161787033081055,test
1,58.838333,-8.9557,-2506.1943359375,0.16031189262866974,21.884056091308594,27.654552459716797,train
1,59.4527,-8.687433,-635.0555419921875,0.165800079703331,21.01238250732422,27.6823787689209,train
1,59.4527,-8.687433,-635.0555419921875,0.165800079703331,21.01238250732422,27.6823787689209,train
1,59.6539,-9.871967,-850.41668701171875,0.2650364637374878,21.465816497802734,27.524959564208984,test
1,56.469567,-10.503,-3949.3056640625,0.17385423183441162,21.696115493774414,27.345502853393555,train
1,56.469567,-10.503,-3949.3056640625,0.17385423183441162,21.696115493774414,27.345502853393555,train
1,56.7042,-10.5533,-1130,0.1687449812889099,22.175073623657227,27.358367919921875,train
1,50.0504,-2.95572,-5084.72216796875,0.06483445316553116,17.717016220092773,27.83928108215332,train
1,48.45277,-4.670707,-4841.0556640625,0.13319595158100128,21.089797973632812,27.7625789642334,train
1,47.60363,-5.570117,-4858.77783203125,0.07975313812494278,23.142972946166992,27.792354583740234,test
1,48.117417,-5.067137,-4891.33349609375,0.10443112999200821,22.297687530517578,27.767074584960938,train
1,47.134153,-5.35211,-4782.1943359375,0.05833973363041878,23.169675827026367,27.803457260131836,train
1,47.134153,-5.35211,-4782.1943359375,0.05833973363041878,23.169675827026367,27.803457260131836,train
1,49.30188,-3.95572,-5015.111328125,0.13749881088733673,19.147605895996094,27.7730655670166,train
1,49.419187,-3.838383,-5020.25,0.1321156620979309,18.90041160583496,27.77181053161621,test
1,50.536603,-2.45277,-5128.52783203125,0.03273908421397209,17.488584518432617,27.890962600708008,train
1,50.536603,-2.45277,-5128.52783203125,0.03273908421397209,17.488584518432617,27.890962600708008,train
1,51.989243,-1.033543,-5152.41650390625,0.09231743961572647,17.48147201538086,27.99973487854004,test
1,36,-25.586843,-1568.5,0.25901779532432556,26.67676544189453,25.404870986938477,train
1,36.184453,-25.35215,-1993.8333740234375,0.23651638627052307,26.77451515197754,25.468656539916992,train
1,36.184453,-25.35215,-1993.8333740234375,0.23651638627052307,26.77451515197754,25.468656539916992,train
1,36.184453,-25.35215,-1993.8333740234375,0.23651638627052307,26.77451515197754,25.468656539916992,train
1,36.184453,-25.35215,-1993.8333740234375,0.23651638627052307,26.77451515197754,25.468656539916992,train
1,36.184453,-25.35215,-1993.8333740234375,0.23651638627052307,26.77451515197754,25.468656539916992,train
1,35.50305,-25.2012,-1071.75,0.3447977304458618,25.5274715423584,25.687820434570312,train
1,35.687443,-25.435993,-1661,0.334873229265213,26.102964401245117,25.5666561126709,train
1,35.50308,-25.536533,-1217.5,0.3573685586452484,26.25050163269043,25.563936233520508,train
1,35.50308,-25.536533,-1217.5,0.3573685586452484,26.25050163269043,25.563936233520508,train
1,35.7042,-25.385733,-1791.77783203125,0.32406362891197205,26.163646697998047,25.566116333007812,train
1,35.7042,-25.385733,-1791.77783203125,0.32406362891197205,26.163646697998047,25.566116333007812,train
1,35.586853,-25.234813,-1172.361083984375,0.34174129366874695,25.678998947143555,25.66843605041504,train
1,35.586853,-25.234813,-1172.361083984375,0.34174129366874695,25.678998947143555,25.66843605041504,test
1,35.586853,-25.234813,-1172.361083984375,0.34174129366874695,25.678998947143555,25.66843605041504,train
1,35.4024,-25.637213,-1141.6666259765625,0.3707214593887329,26.24236297607422,25.53556251525879,train
1,35.670687,-25.234813,-1482.1944580078125,0.3322274684906006,25.80446434020996,25.640422821044922,train
1,35.737743,-25.218057,-1653.5,0.32373565435409546,25.871044158935547,25.624759674072266,train
1,35.737743,-25.218057,-1653.5,0.32373565435409546,25.871044158935547,25.624759674072266,test
1,35.737743,-25.218057,-1653.5,0.32373565435409546,25.871044158935547,25.624759674072266,train
1,35.737743,-25.218057,-1653.5,0.32373565435409546,25.871044158935547,25.624759674072266,test
1,35.788063,-25.620437,-1574.638916015625,0.30038145184516907,26.432783126831055,25.434532165527344,train
1,35.0503,-25.938963,-986.361083984375,0.41827136278152466,25.402565002441406,25.47732162475586,train
1,34.871867,-26.268317,-886.861083984375,0.403057336807251,26.369556427001953,25.362276077270508,train
1,34.55338,-26.083853,-844.5,0.4062919318675995,25.586116790771484,25.479177474975586,train
1,34.234753,-26.30182,-766.83331298828125,0.34482887387275696,26.797271728515625,25.317283630371094,train
1,40.0503,-18.972497,-2707.3056640625,0.08334053307771683,23.236515045166016,27.471477508544922,test
1,40.519767,-17.5534,-2359.3056640625,0.22569479048252106,22.102689743041992,27.608715057373047,test
1,36.989233,-21.167767,-2363.6943359375,0.22755278646945953,25.395471572875977,26.761316299438477,train
1,36.989233,-21.167767,-2363.6943359375,0.22755278646945953,25.395471572875977,26.761316299438477,train
1,37.1509,-21.771317,-3117.1943359375,0.0673440545797348,27.124588012695312,26.642681121826172,train
1,35.922227,-23.117467,-797.9444580078125,0.36378249526023865,22.76209259033203,26.282756805419922,train
1,35.922227,-23.117467,-797.9444580078125,0.36378249526023865,22.76209259033203,26.282756805419922,train
1,36.586843,-23.6539,-2376.861083984375,0.24721311032772064,26.624677658081055,26.086055755615234,train
1,36.586843,-23.6539,-2376.861083984375,0.24721311032772064,26.624677658081055,26.086055755615234,train
1,36.335373,-24.218007,-2079.083251953125,0.2660123109817505,26.15425682067871,25.875551223754883,test
1,36.335373,-24.218007,-2079.083251953125,0.2660123109817505,26.15425682067871,25.875551223754883,train
1,36.419217,-21.083883,-1509.77783203125,0.3572387397289276,23.454072952270508,26.685440063476562,train
1,36.419217,-21.083883,-1509.77783203125,0.3572387397289276,23.454072952270508,26.685440063476562,train
1,40.989233,-15.00005,-1300.3333740234375,0.4127439260482788,23.992109298706055,27.581329345703125,test
1,40.989233,-15.00005,-1300.3333740234375,0.4127439260482788,23.992109298706055,27.581329345703125,train
1,40.989233,-15.00005,-1300.3333740234375,0.4127439260482788,23.992109298706055,27.581329345703125,train
1,40.721057,-13.15095,-1406.77783203125,0.4635895788669586,26.001447677612305,27.52501678466797,train
1,40.721057,-13.15095,-1406.77783203125,0.4635895788669586,26.001447677612305,27.52501678466797,test
1,40.721037,-12.016787,-659.33331298828125,0.3903288245201111,25.15252113342285,27.573957443237305,train
1,40.721037,-12.016787,-659.33331298828125,0.3903288245201111,25.15252113342285,27.573957443237305,train
1,40.721037,-12.016787,-659.33331298828125,0.3903288245201111,25.15252113342285,27.573957443237305,train
1,59.167667,6.8552,-3662.138916015625,0.018224311992526054,25.40821075439453,28.311473846435547,train
1,59.771267,6.134133,-3486.0556640625,0.024813847616314888,24.5022029876709,28.550018310546875,test
1,57.536533,5.5534,-4240.02783203125,0.054300203919410706,23.891456604003906,28.22871971130371,train
1,57.536533,5.5534,-4240.02783203125,0.054300203919410706,23.891456604003906,28.22871971130371,train
1,57.0504,6.3522,-4244.72216796875,0.053983330726623535,24.10667610168457,27.95091438293457,train
1,57.0504,6.3522,-4244.72216796875,0.053983330726623535,24.10667610168457,27.95091438293457,train
1,61.1006,0.871867,-4161.5556640625,0.12093175947666168,19.538551330566406,29.12248420715332,train
1,55.721067,0.335333,-4601.83349609375,0.13955152034759521,18.50173568725586,28.482887268066406,train
1,55.6539,0.318567,-4754.5556640625,0.138733372092247,18.480777740478516,28.470197677612305,train
1,55.821567,0.368867,-3978.72216796875,0.14086727797985077,18.58192253112793,28.49721336364746,train
1,56.067167,0.268267,-4142.5556640625,0.14280568063259125,18.575204849243164,28.544939041137695,train
1,59.419167,-2.65395,-4388.388671875,0.17390795052051544,18.718353271484375,28.791170120239258,train
1,59.938933,-8.938933,-405.22222900390625,0.12661884725093842,21.967384338378906,27.585386276245117,test
1,60.067167,-9.687533,-909.888916015625,0.31597942113876343,20.521272659301758,27.65742301940918,train
1,60,-9,-164.77777099609375,0.15126729011535645,21.56357765197754,27.569929122924805,test
1,60.067167,-9.318667,-253.75,0.14663077890872955,23.48138427734375,27.61602783203125,test
1,60.3522,-11.0001,-241.94444274902344,0.0938163697719574,23.28105354309082,27.29125213623047,train
1,58.7043,5.670667,-3920.77783203125,0.021616850048303604,24.122211456298828,28.43128776550293,train
1,58.3019,6.2012,-3889.97216796875,0.027172386646270752,24.914247512817383,28.263568878173828,train
1,56.234833,4.8048,-4895.0556640625,0.03153866156935692,21.988460540771484,28.038942337036133,train
1,56.234833,4.8048,-4895.0556640625,0.03153866156935692,21.988460540771484,28.038942337036133,train
1,56.234833,4.8048,-4895.0556640625,0.03153866156935692,21.988460540771484,28.038942337036133,train
1,103.2515,-11.821567,-3355.8056640625,0.1392717808485031,30.697397232055664,27.6436767578125,train
1,101.368917,-13.1006,-4325.02783203125,0.07355216145515442,33.161312103271484,27.37640953063965,test
1,101.368917,-13.1006,-4325.02783203125,0.07355216145515442,33.161312103271484,27.37640953063965,train
1,36.285133,-22.7043,-1430.6666259765625,0.3013938367366791,26.001955032348633,26.36797523498535,test
1,55.35211,-7.318617,-3713.27783203125,0.08031606674194336,17.816518783569336,27.65817642211914,test
1,62.335333,17.016767,-3828.72216796875,0.04577441141009331,27.269132614135742,27.12551498413086,train
1,65.586933,15.5533,-3770.083251953125,0.06752445548772812,29.533092498779297,27.742374420166016,train
1,64,20.318667,-3296.833251953125,0.022834748029708862,25.297801971435547,27.22266387939453,train
1,64.40241,22.570097,-2281.111083984375,0.06881849467754364,23.543426513671875,27.113481521606445,train
1,64.40241,22.570097,-2281.111083984375,0.06881849467754364,23.543426513671875,27.113481521606445,train
1,64.0503,22.318667,-2733.833251953125,0.06349636614322662,23.018016815185547,27.07182502746582,test
1,62,-0.45,-4773.388671875,0.06412198394536972,19.245288848876953,29.15450096130371,train
1,40.46,-20.3,-2675.833251953125,0.048541322350502014,21.76930046081543,27.154876708984375,train
1,41.84,-17.67,-2235.611083984375,0.15552151203155518,21.82665252685547,27.749048233032227,train
1,40.16,-22.67,-3249.333251953125,0.034827280789613724,23.475400924682617,26.330459594726562,train
1,40.99,-22.8,-3116.02783203125,0.07239691913127899,22.841537475585938,26.38182830810547,test
1,55.2202,0.1392,-3547.888916015625,0.1286461353302002,18.212186813354492,28.403295516967773,train
1,54.82,-3.42,-1828.52783203125,0.23677454888820648,20.05201530456543,28.303560256958008,train
1,54.53,-3.63,-2259.138916015625,0.1625644713640213,20.032793045043945,28.26950454711914,train
1,53.25,-4.78,-3332.97216796875,0.06973619014024734,19.903947830200195,28.127676010131836,train
1,35.947054,23.583976,-148.94444274902344,0.09241902828216553,20.035024642944336,26.880239486694336,train
1,35.920294,23.439226,-11.80555534362793,0.07309364527463913,18.58814239501953,26.963207244873047,train
1,35.962281,23.435176,-121.08333587646484,0.08894430845975876,20.24050521850586,27.006805419921875,test
1,35.808014,23.506303,-4.388888835906982,0.07406330853700638,11.55001163482666,26.883283615112305,train
1,38.467429,20.060235,-2360.3056640625,0.0804002583026886,19.387493133544922,29.167055130004883,train
1,53.267271,12.410531,-478.4166564941406,0.11133991926908493,23.23221206665039,26.494361877441406,train
1,35.816482,24.862623,-670.22222900390625,0.034934334456920624,23.910362243652344,26.764163970947266,train
1,35.286605,25.086751,-661.1944580078125,0.05321810394525528,26.909013748168945,26.267892837524414,test
1,34.867939,26.399893,-994.77777099609375,0.0465095154941082,29.091421127319336,25.960060119628906,test
1,34.875617,25.267879,-140.02777099609375,0.11978261172771454,26.186931610107422,25.98444175720215,train
1,35.971492,24.90123,-933.4444580078125,0.034248627722263336,23.874155044555664,26.86341667175293,train
1,34.939784,25.383489,-347.3888854980469,0.10939274728298187,28.794143676757812,26.00355339050293,train
1,35.9985,24.869647,-876.5,0.036972325295209885,23.874109268188477,26.872753143310547,train
1,35.977962,24.94228,-933.4444580078125,0.034248627722263336,23.874155044555664,26.86341667175293,train
1,35.825003,24.890901,-670.22222900390625,0.034934334456920624,23.910362243652344,26.764163970947266,train
1,35.895192,24.816575,-721.388916015625,0.03702831640839577,23.87160301208496,26.80826187133789,train
1,35.853498,24.879595,-650.66668701171875,0.035630229860544205,23.84906005859375,26.805696487426758,train
1,34.863439,25.308377,-54.80555725097656,0.12068120390176773,27.08209991455078,25.973424911499023,train
1,35.225381,25.024556,-635.1944580078125,0.07069812715053558,27.06520652770996,26.24579429626465,train
1,34.887043,25.360414,-319.72222900390625,0.11478135734796524,27.43219757080078,25.9737548828125,train
1,48.850136,-9.133472,-3247.9443359375,0.1710522174835205,28.05974769592285,27.256258010864258,train
1,57.883472,-10.950139,-4152.08349609375,0.17253781855106354,23.876028060913086,27.32583999633789,test
1,70,-12.800139,-3703.1943359375,0.22197303175926208,30.938644409179688,27.23154067993164,train
1,43.633472,-13.800139,-3520.083251953125,0.0998019278049469,23.259418487548828,27.881954193115234,train
1,70.38347,-3.366806,-4123.02783203125,0.16059812903404236,18.102968215942383,28.980640411376953,train
1,58.466805,-6.283472,-1896.77783203125,0.07140280306339264,17.906578063964844,27.973684310913086,train
1,63.466805,-5.716805,-4028.52783203125,0.064857587218284607,20.364824295043945,28.38753318786621,train
1,62.90014,-4.316805,-4315.3056640625,0.19779478013515472,20.00411605834961,28.60995101928711,train
1,62.90014,-4.316805,-4315.3056640625,0.19779478013515472,20.00411605834961,28.60995101928711,train
1,62.90014,-4.316805,-4315.3056640625,0.19779478013515472,20.00411605834961,28.60995101928711,train
1,48.516804,-5.950139,-4818.138671875,0.052328016608953476,23.275285720825195,27.81478500366211,train
1,47.800137,-5.900139,-3350.1943359375,0.08386378735303879,23.61199378967285,27.790117263793945,train
1,48.850136,-6.150139,-4790.138671875,0.04147043824195862,23.377294540405273,27.828157424926758,train
1,57.816803,6.266806,-4109.91650390625,0.03768118470907211,24.513118743896484,28.168739318847656,train
1,44.266804,-3.916806,-4370.5,0.027945278212428093,21.35041618347168,27.4527530670166,train
1,49.416805,-3.383472,-5039.0556640625,0.1096440926194191,18.105457305908203,27.762744903564453,train
1,48.500137,-7.950139,-4549.22216796875,0.13605162501335144,26.05801010131836,27.510581970214844,train
1,48.500137,-7.950139,-4549.22216796875,0.13605162501335144,26.05801010131836,27.510581970214844,train
1,48.500137,-7.950139,-4549.22216796875,0.13605162501335144,26.05801010131836,27.510581970214844,train
1,48.500137,-7.950139,-4549.22216796875,0.13605162501335144,26.05801010131836,27.510581970214844,train
1,48.500137,-7.950139,-4549.22216796875,0.13605162501335144,26.05801010131836,27.510581970214844,train
1,48.500137,-7.950139,-4549.22216796875,0.13605162501335144,26.05801010131836,27.510581970214844,train
1,48.566803,-7.966805,-4539.58349609375,0.1350363940000534,26.04204559326172,27.50810432434082,train
1,48.566803,-7.966805,-4539.58349609375,0.1350363940000534,26.04204559326172,27.50810432434082,train
1,52.600136,-3.066806,-4630.08349609375,0.13434655964374542,18.82332420349121,28.119680404663086,train
1,52.600136,-3.066806,-4630.08349609375,0.13434655964374542,18.82332420349121,28.119680404663086,train
1,52.600136,-3.066806,-4630.08349609375,0.13434655964374542,18.82332420349121,28.119680404663086,train
1,52.600136,-3.066806,-4630.08349609375,0.13434655964374542,18.82332420349121,28.119680404663086,train
1,52.600136,-3.066806,-4630.08349609375,0.13434655964374542,18.82332420349121,28.119680404663086,test
1,52.600136,-3.066806,-4630.08349609375,0.13434655964374542,18.82332420349121,28.119680404663086,train
1,52.600136,-3.066806,-4630.08349609375,0.13434655964374542,18.82332420349121,28.119680404663086,train
1,57.18347,-5.950139,-1314.02783203125,0.13867633044719696,15.40969467163086,27.88794708251953,test
1,57.18347,-5.950139,-1314.02783203125,0.13867633044719696,15.40969467163086,27.88794708251953,train
1,57.18347,-5.950139,-1314.02783203125,0.13867633044719696,15.40969467163086,27.88794708251953,train
1,57.18347,-5.950139,-1314.02783203125,0.13867633044719696,15.40969467163086,27.88794708251953,train
1,57.18347,-5.950139,-1314.02783203125,0.13867633044719696,15.40969467163086,27.88794708251953,train
1,57.18347,-5.950139,-1314.02783203125,0.13867633044719696,15.40969467163086,27.88794708251953,train
1,45.950138,-6.366806,-4473.3056640625,0.10754546523094177,24.671293258666992,27.753047943115234,train
1,40.46,-20.3,-2675.833251953125,0.048541322350502014,21.76930046081543,27.154876708984375,test
1,41.84,-17.67,-2235.611083984375,0.15552151203155518,21.82665252685547,27.749048233032227,train
1,40.99,-22.8,-3116.02783203125,0.07239691913127899,22.841537475585938,26.38182830810547,train
1,40.1599,-22.67,-3249.333251953125,0.034827280789613724,23.475400924682617,26.330459594726562,train
1,34.901093,26.377242,-993.0555419921875,0.04322182759642601,28.787242889404297,25.97707748413086,train
1,34.975352,25.267918,-620.77777099609375,0.0942692682147026,29.376361846923828,26.0571231842041,train
