id,model,rep,date,lon,lat,x,y
M-130,crw,6,2017-08-10T20:00:00Z,82.09626985815481,1.7540319206481056,9138.914956636967,193.98151708270441
M-130,crw,6,2017-08-11T20:00:00Z,82.83602707256067,1.969094528592966,9221.264353055278,217.77464860809548
M-130,crw,6,2017-08-12T20:00:00Z,83.40836054066472,2.2583924614342332,9284.97622328857,249.78566496648034
M-130,crw,6,2017-08-13T20:00:00Z,84.06660597451814,2.5278086935436916,9358.25176980213,279.60254968194533
M-130,crw,6,2017-08-14T20:00:00Z,84.69673403539518,2.7134219538283246,9428.397304673515,300.1483850669659
M-130,crw,6,2017-08-15T20:00:00Z,85.25064554497722,2.870969628324853,9490.05845186472,317.59009453254123
M-130,crw,6,2017-08-16T20:00:00Z,85.78165842376782,3.106299570656419,9549.17053513636,343.6474653770494
M-130,crw,6,2017-08-17T20:00:00Z,86.36415335298884,3.335362279043922,9614.013574046909,369.01653382876003
M-130,crw,6,2017-08-18T20:00:00Z,87.11457441929346,3.524582664705281,9697.550065028485,389.97750008863
M-130,crw,6,2017-08-19T20:00:00Z,87.84508861950177,3.6993353177729036,9778.87053381293,409.3396301292981
M-130,crw,6,2017-08-20T20:00:00Z,88.56954285863762,3.8970983703866136,9859.516410816559,431.25592842849784
M-130,crw,6,2017-08-21T20:00:00Z,89.03048937821544,4.047441925499144,9910.828742658894,447.92063082557036
M-130,crw,6,2017-08-22T20:00:00Z,89.47750024897108,4.294305887180362,9960.589765170469,475.2909109411937
M-130,crw,6,2017-08-23T20:00:00Z,90.03112506659748,4.574195407635317,10022.21899795916,506.33368197159604
M-130,crw,6,2017-08-24T20:00:00Z,90.61372954992603,4.875402691364187,10087.074232377174,539.7545814016464
M-130,crw,6,2017-08-25T20:00:00Z,91.39004665446352,5.198402267193547,10173.493457148394,575.6103796544973
M-130,crw,6,2017-08-26T20:00:00Z,92.01432286365916,5.50834571059013,10242.987566870408,610.0343415322684
M-130,crw,6,2017-08-27T20:00:00Z,92.61910983912072,5.6989194871942805,10310.312145017193,631.209445382507
M-130,crw,6,2017-08-28T20:00:00Z,93.17754512163128,5.839035794409264,10372.476876307268,646.7826304234491
M-130,crw,6,2017-08-29T20:00:00Z,93.76712336369796,5.930058136669817,10438.108425996921,656.901390119717
M-130,crw,6,2017-08-30T20:00:00Z,94.24652331185098,6.046623793293311,10491.474984111639,669.8622200442763
M-130,crw,6,2017-08-31T20:00:00Z,94.76439768670181,6.239051409711837,10549.124495814918,691.2642919418123
M-130,crw,6,2017-09-01T20:00:00Z,95.33111001468274,6.404729235772926,10612.210623592026,709.6975849644517
M-130,crw,6,2017-09-02T20:00:00Z,95.79901830196198,6.59327989917056,10664.297935869905,730.6830926006338
M-130,crw,6,2017-09-03T20:00:00Z,96.34904355511343,6.798335605776917,10725.526466974163,753.514786007284
M-130,crw,6,2017-09-04T20:00:00Z,96.96412327666191,6.961812766171022,10793.99682837421,771.7240212621684
M-130,crw,6,2017-09-05T20:00:00Z,97.61193320128697,7.204058567304294,10866.1106993143,798.7189288791748
M-130,crw,6,2017-09-06T20:00:00Z,97.90002749976244,7.147072945299314,10898.181209921036,792.3673815687297
M-130,crw,6,2017-09-07T20:00:00Z,98.48065799760857,6.762760719857646,10962.816701280313,749.5530417460437
M-130,crw,6,2017-09-08T20:00:00Z,99.21262533715107,6.951308148089972,11044.29893279549,770.5537514283922
M-130,crw,6,2017-09-09T20:00:00Z,98.59767824965812,6.9430968037846545,10975.843336150967,769.638982841775
M-130,crw,6,2017-09-10T20:00:00Z,99.3357820791639,5.971368455318877,11058.008678604117,661.4943267741703
M-130,crw,6,2017-09-11T20:00:00Z,99.10074349514416,5.23482076915861,11031.844303114267,579.6543016719452
M-130,crw,6,2017-09-12T20:00:00Z,99.86562740382477,5.527067352319964,11116.99079034456,612.1142387918253
M-130,crw,6,2017-09-13T20:00:00Z,98.8314496560323,4.670278375944811,11001.86665007057,516.9931177089583
M-130,crw,6,2017-09-14T20:00:00Z,99.582900018835,4.869734499063596,11085.517721814187,539.1255214955524
M-130,crw,6,2017-09-15T20:00:00Z,99.0040184230111,4.443836188351753,11021.076917337474,491.87395288536993
M-130,crw,6,2017-09-16T20:00:00Z,99.70297350202202,4.716596674452779,11098.884240820338,522.132192253213
M-130,crw,6,2017-09-17T20:00:00Z,98.4777212291399,4.952689989269711,10962.4897817098,548.3325185846562
