id,rep,date,lon,lat,type,test_train
M-129,11,2017-12-10T21:00:00Z,73.43841841307844,2.40426661115182,pseudo-absence,test
M-129,11,2017-12-12T21:00:00Z,73.46044603691918,2.4372679914421504,pseudo-absence,test
M-129,12,2017-12-09T21:00:00Z,73.46079835459948,2.4995136173328434,pseudo-absence,train
M-129,12,2017-12-11T21:00:00Z,73.5509897491048,1.9180674138862228,pseudo-absence,test
M-129,15,2017-12-08T21:00:00Z,73.3508666599997,2.3962666599995,pseudo-absence,train
M-129,15,2017-12-10T21:00:00Z,73.528043258087,2.5802808119778105,pseudo-absence,train
M-129,15,2017-12-12T21:00:00Z,73.67677486240837,1.8600599389789945,pseudo-absence,train
M-129,17,2017-12-09T21:00:00Z,73.3129568221842,2.5251045892800197,pseudo-absence,train
M-129,17,2017-12-11T21:00:00Z,73.5084821741921,2.3723185154227315,pseudo-absence,train
M-129,19,2017-12-08T21:00:00Z,73.3508666599997,2.3962666599995,pseudo-absence,train
M-129,19,2017-12-10T21:00:00Z,73.6247128899542,2.363395025710089,pseudo-absence,train
M-129,19,2017-12-12T21:00:00Z,73.59990494260003,1.5517849922860667,pseudo-absence,train
M-130,0,2017-03-28T20:00:00Z,73.3491333,2.394900000000016,pseudo-absence,train
M-130,0,2017-03-30T20:00:00Z,73.36462864456422,2.394363831086054,pseudo-absence,train
M-130,0,2017-04-01T20:00:00Z,73.36513140676348,2.360668508639504,pseudo-absence,test
M-130,0,2017-04-03T20:00:00Z,73.35740196419565,2.3563940495768607,pseudo-absence,test
M-130,0,2017-04-05T20:00:00Z,73.33675165363861,2.4375003756139852,pseudo-absence,train
M-130,0,2017-04-07T20:00:00Z,73.29684281640523,2.3756561106025003,pseudo-absence,train
M-130,0,2017-04-09T20:00:00Z,73.2682434796547,2.3297051733650176,pseudo-absence,train
M-130,0,2017-04-11T20:00:00Z,73.23624404599018,2.3448944759079393,pseudo-absence,test
M-130,0,2017-04-13T20:00:00Z,73.21309684767975,2.376139402902979,pseudo-absence,train
M-130,0,2017-04-15T20:00:00Z,73.21392816113662,2.3729171072540716,pseudo-absence,test
M-130,0,2017-04-17T20:00:00Z,73.14767550110825,2.4063118363347504,pseudo-absence,train
M-130,0,2017-04-19T20:00:00Z,73.29041058313591,2.4030060504327104,pseudo-absence,test
M-130,0,2017-04-21T20:00:00Z,73.32783498607563,2.3687016215478236,pseudo-absence,train
M-130,0,2017-04-23T20:00:00Z,73.19620208317424,2.347068312623749,pseudo-absence,train
M-130,0,2017-04-25T20:00:00Z,73.15251632470994,2.368111666945918,pseudo-absence,train
M-130,0,2017-04-27T20:00:00Z,73.16281569398545,2.379072618532786,pseudo-absence,train
M-130,0,2017-04-29T20:00:00Z,73.19250895090241,2.353725642643809,pseudo-absence,train
M-130,0,2017-05-01T20:00:00Z,73.14130501163575,2.323091977296272,pseudo-absence,train
M-130,0,2017-05-03T20:00:00Z,73.03902474631475,2.320077261405384,pseudo-absence,test
M-130,0,2017-05-05T20:00:00Z,72.95741455705293,2.37163958132972,pseudo-absence,train
M-130,0,2017-05-07T20:00:00Z,72.96125234658207,2.500257716421722,pseudo-absence,train
M-130,0,2017-05-09T20:00:00Z,73.04173569369026,2.9251332777681687,pseudo-absence,test
M-130,0,2017-05-11T20:00:00Z,72.88690266849362,3.3316247249701045,pseudo-absence,train
M-130,0,2017-05-13T20:00:00Z,72.87375282960626,3.2514976021734845,pseudo-absence,train
M-130,0,2017-05-15T20:00:00Z,72.86097550448787,3.3173743066843584,pseudo-absence,train
M-130,0,2017-05-17T20:00:00Z,73.02315424747191,3.2571401446807284,pseudo-absence,test
M-130,0,2017-05-19T20:00:00Z,73.02368498126489,3.259315688751176,pseudo-absence,train
M-130,0,2017-05-21T20:00:00Z,72.98716026470166,3.2822936846305364,pseudo-absence,train
M-130,0,2017-05-23T20:00:00Z,73.01086496043303,3.2593137152994776,pseudo-absence,train
M-130,0,2017-05-25T20:00:00Z,72.95055581144221,3.317800802367739,pseudo-absence,train
M-130,0,2017-05-27T20:00:00Z,72.94880015753307,3.306596798381112,pseudo-absence,train
M-130,0,2017-05-29T20:00:00Z,72.97542224753505,3.314067534274095,pseudo-absence,train
M-130,0,2017-05-31T20:00:00Z,72.9595804809884,3.3782770743541346,pseudo-absence,train
M-130,0,2017-06-02T20:00:00Z,72.95279533082066,3.582846535666091,pseudo-absence,train
M-130,0,2017-06-04T20:00:00Z,72.99145084323139,3.6118991798723137,pseudo-absence,train
M-130,0,2017-06-06T20:00:00Z,72.86781352965426,3.4863613967219655,pseudo-absence,train
M-130,0,2017-06-08T20:00:00Z,72.77454939657471,3.4787346604492853,pseudo-absence,train
M-130,0,2017-06-10T20:00:00Z,72.79876086255082,3.4623207605946327,pseudo-absence,train
M-130,0,2017-06-12T20:00:00Z,72.70032614334653,3.701438806740384,pseudo-absence,train
M-130,0,2017-06-14T20:00:00Z,72.71154249965434,3.736362077155008,pseudo-absence,train
M-130,0,2017-06-16T20:00:00Z,72.88673031218369,3.624747213385724,pseudo-absence,train
M-130,0,2017-06-18T20:00:00Z,72.92701379026349,3.5349266986572676,pseudo-absence,test
M-130,0,2017-06-20T20:00:00Z,72.81744547543805,3.488483525602946,pseudo-absence,train
M-130,0,2017-06-22T20:00:00Z,72.86568143514252,3.4615848679144925,pseudo-absence,train
M-130,0,2017-06-24T20:00:00Z,72.85616318162107,3.4846935115509856,pseudo-absence,train
M-130,0,2017-06-26T20:00:00Z,72.86288464677816,3.5078780853039064,pseudo-absence,test
M-130,0,2017-06-28T20:00:00Z,72.91946908886182,3.540094575758451,pseudo-absence,train
M-130,0,2017-06-30T20:00:00Z,72.90275386010744,3.564517869526269,pseudo-absence,train
M-130,0,2017-07-02T20:00:00Z,72.89677137757954,3.4929314559969633,pseudo-absence,test
M-130,0,2017-07-04T20:00:00Z,72.7664829697159,3.526983549131415,pseudo-absence,test
M-130,0,2017-07-06T20:00:00Z,72.8333603727325,3.496320663137736,pseudo-absence,train
M-130,0,2017-07-08T20:00:00Z,72.90037291497245,3.512287731883182,pseudo-absence,train
M-130,0,2017-07-10T20:00:00Z,72.90624576968627,3.5451645100935134,pseudo-absence,train
M-130,0,2017-07-12T20:00:00Z,72.92675933775807,3.5266109126437044,pseudo-absence,test
M-130,0,2017-07-14T20:00:00Z,72.93326345153469,3.537696294507861,pseudo-absence,train
M-130,0,2017-07-16T20:00:00Z,72.98189386391942,3.6330867998842424,pseudo-absence,train
M-130,0,2017-07-18T20:00:00Z,72.97588369944214,3.725369098331788,pseudo-absence,train
M-130,0,2017-07-20T20:00:00Z,72.89589128157508,3.796308791287562,pseudo-absence,train
M-130,0,2017-07-22T20:00:00Z,72.8415892732639,3.875214434411222,pseudo-absence,train
M-130,0,2017-07-24T20:00:00Z,72.97403099902145,3.9359207818999185,pseudo-absence,train
M-130,0,2017-07-26T20:00:00Z,73.46463328614917,3.944872557056489,pseudo-absence,train
M-130,0,2017-07-28T20:00:00Z,74.48481296194855,3.868509133930764,pseudo-absence,train
M-130,0,2017-07-30T20:00:00Z,76.10753242991134,3.6882421250678616,pseudo-absence,train
M-130,0,2017-08-01T20:00:00Z,77.84978000636512,3.469659022532867,pseudo-absence,train
M-130,0,2017-08-03T20:00:00Z,79.09858000598705,3.298459371006202,pseudo-absence,train
M-130,0,2017-08-05T20:00:00Z,79.38619920913081,3.233573578596238,pseudo-absence,train
M-130,0,2017-08-07T20:00:00Z,79.37357663459755,2.9582369285930263,pseudo-absence,train
M-130,0,2017-08-09T20:00:00Z,79.10819641306732,2.5845312176495305,pseudo-absence,train
M-130,0,2017-08-11T20:00:00Z,78.58780726593585,2.151836824030221,pseudo-absence,train
M-130,0,2017-08-13T20:00:00Z,78.21508328301583,1.719460756131806,pseudo-absence,train
M-130,0,2017-08-15T20:00:00Z,77.88178294060208,1.385820436017668,pseudo-absence,train
M-130,0,2017-08-17T20:00:00Z,77.5853232942219,1.145699177937336,pseudo-absence,test
M-130,0,2017-08-19T20:00:00Z,77.3329706113748,0.9996137196462312,pseudo-absence,train
M-130,0,2017-08-21T20:00:00Z,77.1319911595604,0.9480644342779522,pseudo-absence,train
M-130,0,2017-08-23T20:00:00Z,76.98965120627821,0.991541129620016,pseudo-absence,test
M-130,0,2017-08-25T20:00:00Z,76.91321701902784,1.1305250222713328,pseudo-absence,train
M-130,0,2017-08-27T20:00:00Z,76.90995486530878,1.3654867430303994,pseudo-absence,train
M-130,0,2017-08-29T20:00:00Z,76.98713101262064,1.696880233058965,pseudo-absence,train
M-130,0,2017-08-31T20:00:00Z,77.15201172846294,2.1251323955820465,pseudo-absence,train
M-130,0,2017-09-02T20:00:00Z,77.41186328033531,2.650628379001452,pseudo-absence,train
M-130,0,2017-09-04T20:00:00Z,77.76831515522412,3.268357437551642,pseudo-absence,train
M-130,0,2017-09-06T20:00:00Z,78.122039904018,3.94812409956724,pseudo-absence,train
M-130,0,2017-09-08T20:00:00Z,78.17517993786639,4.580879062845222,pseudo-absence,train
M-130,0,2017-09-10T20:00:00Z,77.63093772149834,5.060863341763889,pseudo-absence,train
M-130,0,2017-09-12T20:00:00Z,76.73922572768777,5.334562726991563,pseudo-absence,train
M-130,0,2017-09-14T20:00:00Z,75.95811633808901,5.4238529962634905,pseudo-absence,train
M-130,0,2017-09-16T20:00:00Z,75.28853003435526,5.371553522717697,pseudo-absence,train
M-130,0,2017-09-18T20:00:00Z,74.73291066394648,5.217770094739317,pseudo-absence,train
M-130,0,2017-09-20T20:00:00Z,74.29370207432262,5.00258381985488,pseudo-absence,train
M-130,0,2017-09-22T20:00:00Z,73.97334811294363,4.7661057672755724,pseudo-absence,train
M-130,0,2017-09-24T20:00:00Z,73.77429262726946,4.548500120633062,pseudo-absence,train
M-130,0,2017-09-26T20:00:00Z,73.69562549368139,4.3881368876343805,pseudo-absence,train
M-130,2,2017-03-28T20:00:00Z,73.3491333,2.394900000000016,pseudo-absence,train
M-130,2,2017-03-30T20:00:00Z,73.35161733492558,2.3702888023022277,pseudo-absence,train
M-130,2,2017-04-01T20:00:00Z,73.7409206592567,2.5408588511764045,pseudo-absence,test
M-130,2,2017-04-03T20:00:00Z,74.27609885595082,2.3593860213894655,pseudo-absence,train
M-130,2,2017-04-05T20:00:00Z,74.57376878575367,1.991054760859002,pseudo-absence,train
M-130,2,2017-04-07T20:00:00Z,74.87100714570118,1.7309618349952829,pseudo-absence,train
M-130,2,2017-04-09T20:00:00Z,75.58174074847703,1.4151064861591494,pseudo-absence,train
M-130,2,2017-04-11T20:00:00Z,76.3561185114215,1.1180748023520173,pseudo-absence,train
M-130,2,2017-04-13T20:00:00Z,77.19799471392626,0.7730371456662335,pseudo-absence,train
M-130,2,2017-04-15T20:00:00Z,77.96840436806454,0.6249161967394482,pseudo-absence,train
M-130,2,2017-04-17T20:00:00Z,78.60765101452517,0.7595361881406469,pseudo-absence,train
M-130,2,2017-04-19T20:00:00Z,78.82931106608652,0.7806654096105874,pseudo-absence,train
M-130,2,2017-04-21T20:00:00Z,78.4311612892128,0.7804534106324209,pseudo-absence,train
M-130,2,2017-04-23T20:00:00Z,78.05648715217598,0.8906892877941187,pseudo-absence,test
M-130,2,2017-04-25T20:00:00Z,77.86014614125423,1.1253726020603416,pseudo-absence,train
M-130,2,2017-04-27T20:00:00Z,77.6970430088689,1.4215196995731354,pseudo-absence,train
M-130,2,2017-04-29T20:00:00Z,77.48241863284066,1.9182934876185735,pseudo-absence,train
M-130,2,2017-05-01T20:00:00Z,76.91248113302699,2.351320665581655,pseudo-absence,train
M-130,2,2017-05-03T20:00:00Z,76.47110305840927,2.6199890341917165,pseudo-absence,train
M-130,2,2017-05-05T20:00:00Z,75.96575019856027,2.5388137843070635,pseudo-absence,train
M-130,2,2017-05-07T20:00:00Z,75.43651592330161,2.484235742973445,pseudo-absence,test
M-130,2,2017-05-09T20:00:00Z,74.912278046573,2.549187079289654,pseudo-absence,test
M-130,2,2017-05-11T20:00:00Z,74.52969275202497,2.559919475964837,pseudo-absence,train
M-130,2,2017-05-13T20:00:00Z,74.88271639258915,2.36863238076171,pseudo-absence,train
M-130,2,2017-05-15T20:00:00Z,75.61303182526164,2.2228063334024064,pseudo-absence,train
M-130,2,2017-05-17T20:00:00Z,76.33367139339984,1.976193017631668,pseudo-absence,test
M-130,2,2017-05-19T20:00:00Z,76.20874714797567,1.6170879951133874,pseudo-absence,train
M-130,2,2017-05-21T20:00:00Z,76.44835407338674,1.2924236814907977,pseudo-absence,train
M-130,2,2017-05-23T20:00:00Z,76.31414175046399,0.9633610600641692,pseudo-absence,train
M-130,2,2017-05-25T20:00:00Z,76.42512020293879,0.5660483413053174,pseudo-absence,test
M-130,2,2017-05-27T20:00:00Z,76.3580365894344,0.45374556679586503,pseudo-absence,train
M-130,2,2017-05-29T20:00:00Z,75.87151141474395,0.5011674862234041,pseudo-absence,train
M-130,2,2017-05-31T20:00:00Z,75.0624402038884,0.7034211316594242,pseudo-absence,train
M-130,2,2017-06-02T20:00:00Z,74.23567904401179,1.119201109436332,pseudo-absence,train
M-130,2,2017-06-04T20:00:00Z,73.46084571590085,1.594058921297635,pseudo-absence,train
M-130,2,2017-06-06T20:00:00Z,72.60951918205151,2.009302358151021,pseudo-absence,train
M-130,2,2017-06-08T20:00:00Z,71.93064123570468,2.0886923550720553,pseudo-absence,train
M-130,2,2017-06-10T20:00:00Z,71.23745833586032,2.1241382486040643,pseudo-absence,train
M-130,2,2017-06-12T20:00:00Z,70.71447175255818,1.9326880615531157,pseudo-absence,train
M-130,2,2017-06-14T20:00:00Z,70.160113664128,1.6951571902559182,pseudo-absence,train
M-130,2,2017-06-16T20:00:00Z,69.73817104731604,1.5556517488886166,pseudo-absence,train
M-130,2,2017-06-18T20:00:00Z,69.03346357456267,1.333379815767389,pseudo-absence,train
M-130,2,2017-06-20T20:00:00Z,68.53555814472394,1.108606852843056,pseudo-absence,train
M-130,2,2017-06-22T20:00:00Z,68.52138076002484,0.7529763106529078,pseudo-absence,test
M-130,2,2017-06-24T20:00:00Z,68.97503086768626,0.4041373840940974,pseudo-absence,train
M-130,2,2017-06-26T20:00:00Z,69.74284431173157,-0.02739427584419913,pseudo-absence,train
M-130,2,2017-06-28T20:00:00Z,70.62186227846618,-0.30399135462266824,pseudo-absence,train
M-130,2,2017-06-30T20:00:00Z,71.63076385262568,-0.4046084441291267,pseudo-absence,train
M-130,2,2017-07-02T20:00:00Z,72.4540612139923,-0.66723563144651,pseudo-absence,train
M-130,2,2017-07-04T20:00:00Z,73.10565044227437,-1.0028811258755803,pseudo-absence,train
M-130,2,2017-07-06T20:00:00Z,73.56739201959024,-1.2882005154125016,pseudo-absence,train
M-130,2,2017-07-08T20:00:00Z,73.57793219844957,-1.5910143908371883,pseudo-absence,test
M-130,2,2017-07-10T20:00:00Z,73.29801774969619,-1.9110774470001175,pseudo-absence,train
M-130,2,2017-07-12T20:00:00Z,72.97506801403972,-2.3093232395365897,pseudo-absence,test
M-130,2,2017-07-14T20:00:00Z,72.89604384332324,-2.483389557312941,pseudo-absence,train
M-130,2,2017-07-16T20:00:00Z,72.65988482295595,-2.430933693319998,pseudo-absence,train
M-130,2,2017-07-18T20:00:00Z,72.22664835527476,-2.270950734330482,pseudo-absence,train
M-130,2,2017-07-20T20:00:00Z,71.3867458657172,-1.9874586813858512,pseudo-absence,test
M-130,2,2017-07-22T20:00:00Z,70.76742617601788,-1.7205277616322616,pseudo-absence,test
M-130,2,2017-07-24T20:00:00Z,70.68808241484946,-1.3891044026429995,pseudo-absence,train
M-130,2,2017-07-26T20:00:00Z,70.3976007794748,-0.8338295299485959,pseudo-absence,train
M-130,2,2017-07-28T20:00:00Z,70.03586149043899,-0.36059857792998984,pseudo-absence,train
M-130,2,2017-07-30T20:00:00Z,69.69401263115114,0.0827241445879777,pseudo-absence,train
M-130,2,2017-08-01T20:00:00Z,69.73533008893553,0.565314661288294,pseudo-absence,test
M-130,2,2017-08-03T20:00:00Z,69.67086747869827,0.9832138951680616,pseudo-absence,train
M-130,2,2017-08-05T20:00:00Z,69.35716813365731,1.404849137469364,pseudo-absence,test
M-130,2,2017-08-07T20:00:00Z,68.80474757791369,1.7365511596073258,pseudo-absence,train
M-130,2,2017-08-09T20:00:00Z,68.47315680296084,2.114956591010742,pseudo-absence,test
M-130,2,2017-08-11T20:00:00Z,67.60798183850147,2.2995764046947724,pseudo-absence,train
M-130,2,2017-08-13T20:00:00Z,67.05425248119178,2.2358823856992984,pseudo-absence,train
M-130,2,2017-08-15T20:00:00Z,66.85601653809624,1.818696496954361,pseudo-absence,train
M-130,2,2017-08-17T20:00:00Z,66.37320478129503,1.4077484148535186,pseudo-absence,train
M-130,2,2017-08-19T20:00:00Z,65.7623685337073,1.1606405205598356,pseudo-absence,train
M-130,2,2017-08-21T20:00:00Z,65.00536281653945,1.0925789041620757,pseudo-absence,train
M-130,2,2017-08-23T20:00:00Z,64.41147682412937,1.3610451273793271,pseudo-absence,test
M-130,2,2017-08-25T20:00:00Z,64.11956837814533,1.8573295252041409,pseudo-absence,train
M-130,2,2017-08-27T20:00:00Z,63.56821593113816,2.483570814267555,pseudo-absence,train
M-130,2,2017-08-29T20:00:00Z,62.93991604943441,2.9139772164770843,pseudo-absence,train
M-130,2,2017-08-31T20:00:00Z,62.55448569116635,3.0857083490066195,pseudo-absence,train
